part,samples,accX,accY,accZ,gyroX,gyroY,gyroZ
z_p,3952,-36.0,-19.0,2072.0,5.0,-7.0,-2.0
z_p,3953,-44.0,-27.0,2083.0,-2.0,-4.0,-7.0
z_p,3954,-26.0,-31.0,2073.0,0.0,-6.0,-5.0
z_p,3955,-35.0,-16.0,2071.0,0.0,0.0,-7.0
z_p,3956,-29.0,-20.0,2070.0,3.0,-8.0,-2.0
z_p,3957,-46.0,-25.0,2075.0,-4.0,-10.0,-6.0
z_p,3958,-43.0,-19.0,2087.0,5.0,-6.0,-6.0
z_p,3959,-18.0,-18.0,2069.0,7.0,-5.0,-3.0
z_p,3960,-32.0,-24.0,2067.0,0.0,-3.0,0.0
z_p,3961,-36.0,-14.0,2070.0,-4.0,-4.0,-4.0
z_p,3962,-32.0,-30.0,2073.0,2.0,-3.0,-3.0
z_p,3963,-47.0,-26.0,2082.0,2.0,-6.0,2.0
z_p,3964,-45.0,-26.0,2085.0,2.0,-3.0,-4.0
z_p,3965,-33.0,-18.0,2076.0,2.0,-5.0,-6.0
z_p,3966,-35.0,-30.0,2083.0,2.0,-2.0,-3.0
z_p,3967,-33.0,-20.0,2071.0,1.0,-3.0,0.0
z_p,3968,-40.0,-14.0,2082.0,0.0,-11.0,-2.0
z_p,3969,-38.0,-29.0,2079.0,4.0,-3.0,-4.0
z_p,3970,-25.0,-31.0,2079.0,3.0,-4.0,-7.0
z_p,3971,-34.0,-19.0,2067.0,2.0,-7.0,-4.0
z_p,3972,-31.0,-21.0,2079.0,9.0,-4.0,-5.0
z_p,3973,-35.0,-17.0,2072.0,8.0,-3.0,-7.0
z_p,3974,-31.0,-28.0,2086.0,4.0,-4.0,-5.0
z_p,3975,-47.0,-18.0,2086.0,1.0,-6.0,-3.0
z_p,3976,-24.0,-23.0,2083.0,-1.0,-5.0,-6.0
z_p,3977,-25.0,-24.0,2076.0,3.0,-10.0,-8.0
z_p,3978,-36.0,-38.0,2077.0,1.0,0.0,-1.0
z_p,3979,-36.0,-26.0,2071.0,9.0,-5.0,-5.0
z_p,3980,-39.0,-34.0,2089.0,3.0,-4.0,-4.0
z_p,3981,-30.0,-16.0,2077.0,0.0,-2.0,-8.0
z_p,3982,-27.0,-19.0,2077.0,6.0,-3.0,-4.0
z_p,3983,-37.0,-21.0,2062.0,-3.0,-2.0,-3.0
z_p,3984,-31.0,-17.0,2074.0,3.0,-2.0,-3.0
z_p,3985,-51.0,-25.0,2085.0,1.0,-4.0,-3.0
z_p,3986,-39.0,-26.0,2067.0,5.0,-2.0,0.0
z_p,3987,-36.0,-24.0,2075.0,5.0,-3.0,-1.0
z_p,3988,-37.0,-25.0,2069.0,-4.0,-6.0,-4.0
z_p,3989,-22.0,-21.0,2091.0,0.0,2.0,0.0
z_p,3990,-37.0,-28.0,2074.0,4.0,-1.0,-5.0
z_p,3991,-30.0,-40.0,2075.0,3.0,-8.0,0.0
z_p,3992,-25.0,-15.0,2067.0,5.0,-8.0,-4.0
z_p,3993,-32.0,-32.0,2082.0,6.0,-6.0,-7.0
z_p,3994,-33.0,-25.0,2086.0,4.0,-3.0,-6.0
z_p,3995,-34.0,-27.0,2078.0,5.0,-5.0,-4.0
z_p,3996,-35.0,-28.0,2079.0,-3.0,-2.0,-4.0
z_p,3997,-39.0,-27.0,2072.0,4.0,-8.0,-1.0
z_p,3998,-23.0,-24.0,2083.0,2.0,-6.0,-7.0
z_p,3999,-34.0,-22.0,2084.0,6.0,-4.0,-5.0
z_p,4000,-38.0,-16.0,2091.0,6.0,-8.0,-4.0
z_p,4001,-41.0,-31.0,2075.0,3.0,-1.0,-6.0
z_p,4002,-25.0,-19.0,2080.0,1.0,-5.0,-3.0
z_p,4003,-36.0,-23.0,2077.0,6.0,-4.0,-3.0
z_p,4004,-31.0,-25.0,2078.0,-3.0,-6.0,-5.0
z_p,4005,-40.0,-19.0,2096.0,5.0,-12.0,-4.0
z_p,4006,-38.0,-29.0,2085.0,7.0,-5.0,-4.0
z_p,4007,-50.0,-33.0,2072.0,6.0,-1.0,-6.0
z_p,4008,-29.0,-28.0,2082.0,3.0,-5.0,-3.0
z_p,4009,-41.0,-28.0,2083.0,7.0,-3.0,-10.0
z_p,4010,-30.0,-28.0,2073.0,5.0,1.0,-3.0
z_p,4011,-25.0,-22.0,2077.0,4.0,-5.0,-3.0
z_p,4012,-31.0,-30.0,2081.0,2.0,2.0,-4.0
z_p,4013,-45.0,-34.0,2077.0,6.0,-5.0,-6.0
z_p,4014,-32.0,-26.0,2081.0,3.0,-7.0,0.0
z_p,4015,-33.0,-21.0,2076.0,8.0,1.0,-3.0
z_p,4016,-38.0,-33.0,2081.0,10.0,-6.0,-1.0
z_p,4017,-34.0,-36.0,2085.0,3.0,-4.0,-2.0
z_p,4018,-35.0,-26.0,2079.0,1.0,-4.0,-5.0
z_p,4019,-32.0,-21.0,2082.0,2.0,-4.0,-8.0
z_p,4020,-40.0,-31.0,2068.0,5.0,-9.0,-6.0
z_p,4021,-29.0,-21.0,2086.0,-4.0,-4.0,-2.0
z_p,4022,-33.0,-25.0,2084.0,3.0,-5.0,-6.0
z_p,4023,-42.0,-13.0,2090.0,1.0,-14.0,-1.0
z_p,4024,-28.0,-28.0,2060.0,3.0,-2.0,-6.0
z_p,4025,-35.0,-18.0,2081.0,6.0,-9.0,-3.0
z_p,4026,-33.0,-25.0,2086.0,-7.0,-3.0,-10.0
z_p,4027,-41.0,-18.0,2075.0,1.0,-7.0,0.0
z_p,4028,-36.0,-17.0,2074.0,13.0,-7.0,-1.0
z_p,4029,-27.0,-18.0,2075.0,-3.0,-7.0,-5.0
z_p,4030,-32.0,-27.0,2080.0,1.0,-8.0,-1.0
z_p,4031,-26.0,-25.0,2074.0,-3.0,-4.0,-3.0
z_p,4032,-28.0,-21.0,2075.0,3.0,-6.0,-7.0
z_p,4033,-40.0,-20.0,2093.0,5.0,-1.0,2.0
z_p,4034,-26.0,-19.0,2076.0,-3.0,-7.0,-4.0
z_p,4035,-45.0,-14.0,2083.0,7.0,-5.0,-1.0
z_p,4036,-21.0,-19.0,2082.0,2.0,0.0,-2.0
z_p,4037,-40.0,-24.0,2076.0,1.0,-4.0,-2.0
z_p,4038,-37.0,-23.0,2069.0,5.0,0.0,-5.0
z_p,4039,-30.0,-36.0,2077.0,2.0,-2.0,-5.0
z_p,4040,-36.0,-23.0,2089.0,4.0,-6.0,-6.0
z_p,4041,-26.0,-21.0,2077.0,-5.0,-7.0,-6.0
z_p,4042,-39.0,-17.0,2076.0,5.0,2.0,-7.0
z_p,4043,-36.0,-26.0,2080.0,-3.0,-4.0,-3.0
z_p,4044,-41.0,-22.0,2068.0,1.0,-3.0,1.0
z_p,4045,-36.0,-10.0,2082.0,2.0,-4.0,-1.0
z_p,4046,-35.0,-27.0,2074.0,-2.0,-4.0,-8.0
z_p,4047,-34.0,-16.0,2075.0,1.0,-7.0,-5.0
z_p,4048,-47.0,-24.0,2071.0,4.0,-2.0,-2.0
z_p,4049,-35.0,-24.0,2076.0,1.0,-7.0,-2.0
z_p,4050,-26.0,-33.0,2078.0,0.0,-6.0,1.0
z_p,4051,-37.0,-30.0,2087.0,7.0,-5.0,-3.0
z_p,4052,-43.0,-26.0,2075.0,5.0,-3.0,0.0
z_p,4053,-33.0,-24.0,2078.0,3.0,-11.0,-4.0
z_p,4054,-28.0,-21.0,2074.0,-2.0,-2.0,-1.0
z_p,4055,-37.0,-23.0,2089.0,-3.0,-3.0,-4.0
z_p,4056,-35.0,-31.0,2076.0,1.0,-3.0,-9.0
z_p,4057,-29.0,-14.0,2063.0,-1.0,-4.0,-5.0
z_p,4058,-34.0,-28.0,2084.0,-2.0,-9.0,-11.0
z_p,4059,-34.0,-26.0,2078.0,3.0,-3.0,-2.0
z_p,4060,-29.0,-22.0,2073.0,5.0,0.0,-5.0
z_p,4061,-41.0,-19.0,2077.0,1.0,-5.0,1.0
z_p,4062,-33.0,-26.0,2088.0,-2.0,-7.0,0.0
z_p,4063,-32.0,-11.0,2085.0,4.0,-5.0,-4.0
z_p,4064,-37.0,-15.0,2068.0,1.0,-3.0,-7.0
z_p,4065,-45.0,-23.0,2078.0,0.0,-3.0,-4.0
z_p,4066,-32.0,-15.0,2093.0,1.0,-3.0,0.0
z_p,4067,-36.0,-35.0,2079.0,0.0,-6.0,-4.0
z_p,4068,-35.0,-28.0,2084.0,6.0,-3.0,-3.0
z_p,4069,-34.0,-27.0,2079.0,0.0,-12.0,-3.0
z_p,4070,-35.0,-22.0,2062.0,3.0,-6.0,-2.0
z_p,4071,-35.0,-28.0,2089.0,4.0,-3.0,1.0
z_p,4072,-35.0,-18.0,2088.0,4.0,-1.0,-2.0
z_p,4073,-40.0,-26.0,2083.0,4.0,-5.0,1.0
z_p,4074,-44.0,-19.0,2064.0,-6.0,-1.0,-4.0
z_p,4075,-38.0,-33.0,2078.0,2.0,-1.0,-3.0
z_p,4076,-26.0,-25.0,2074.0,3.0,-3.0,3.0
z_p,4077,-28.0,-28.0,2082.0,6.0,-5.0,-1.0
z_p,4078,-32.0,-32.0,2080.0,3.0,-1.0,-3.0
z_p,4079,-37.0,-14.0,2079.0,1.0,-2.0,-1.0
z_p,4080,-32.0,-31.0,2072.0,5.0,-10.0,-2.0
z_p,4081,-34.0,-24.0,2073.0,5.0,-2.0,-4.0
z_p,4082,-24.0,-35.0,2086.0,6.0,-9.0,-7.0
z_p,4083,-40.0,-23.0,2090.0,9.0,-7.0,-2.0
z_p,4084,-42.0,-23.0,2081.0,2.0,-3.0,-3.0
z_p,4085,-42.0,-31.0,2075.0,2.0,-2.0,-3.0
z_p,4086,-44.0,-29.0,2079.0,0.0,-6.0,-2.0
z_p,4087,-25.0,-22.0,2077.0,0.0,-3.0,-3.0
z_p,4088,-33.0,-30.0,2062.0,-4.0,-5.0,-7.0
z_p,4089,-32.0,-16.0,2077.0,1.0,-4.0,-4.0
z_p,4090,-34.0,-16.0,2080.0,0.0,-5.0,-6.0
z_p,4091,-26.0,-22.0,2082.0,3.0,-1.0,-3.0
z_p,4092,-37.0,-25.0,2071.0,2.0,-3.0,-1.0
z_p,4093,-42.0,-28.0,2075.0,2.0,2.0,-7.0
z_p,4094,-30.0,-11.0,2070.0,2.0,-1.0,2.0
z_p,4095,-29.0,-24.0,2073.0,1.0,-10.0,-5.0
z_p,4096,-25.0,-27.0,2079.0,0.0,-1.0,-1.0
z_p,4097,-27.0,-32.0,2076.0,1.0,-7.0,-4.0
z_p,4098,-32.0,-15.0,2067.0,4.0,-4.0,-2.0
z_p,4099,-38.0,-8.0,2074.0,1.0,-4.0,-4.0
z_p,4100,-46.0,-24.0,2074.0,4.0,-3.0,-3.0
z_p,4101,-25.0,-38.0,2078.0,7.0,-4.0,-1.0
z_p,4102,-41.0,-19.0,2075.0,-1.0,-4.0,-4.0
z_p,4103,-24.0,-11.0,2077.0,-2.0,-5.0,-3.0
z_p,4104,-27.0,-22.0,2097.0,1.0,-4.0,-4.0
z_p,4105,-31.0,-21.0,2069.0,-2.0,-4.0,-3.0
z_p,4106,-35.0,-26.0,2068.0,-1.0,-3.0,1.0
z_p,4107,-33.0,-25.0,2074.0,7.0,-6.0,-3.0
z_p,4108,-33.0,-34.0,2079.0,6.0,-3.0,-5.0
z_p,4109,-33.0,-24.0,2067.0,8.0,-9.0,-3.0
z_p,4110,-40.0,-25.0,2080.0,-3.0,-7.0,2.0
z_p,4111,-40.0,-19.0,2076.0,2.0,-7.0,-4.0
z_p,4112,-53.0,-29.0,2089.0,0.0,-2.0,0.0
z_p,4113,-29.0,-21.0,2082.0,2.0,-2.0,-4.0
z_p,4114,-31.0,-27.0,2088.0,-2.0,-7.0,-4.0
z_p,4115,-34.0,-19.0,2081.0,3.0,-6.0,-5.0
z_p,4116,-39.0,-25.0,2081.0,0.0,-6.0,-3.0
z_p,4117,-51.0,-25.0,2087.0,3.0,-5.0,-2.0
z_p,4118,-46.0,-28.0,2078.0,4.0,-10.0,-2.0
z_p,4119,-42.0,-24.0,2073.0,0.0,-7.0,-2.0
z_p,4120,-32.0,-32.0,2080.0,2.0,-5.0,-4.0
z_p,4121,-31.0,-28.0,2074.0,1.0,-7.0,-3.0
z_p,4122,-46.0,-27.0,2085.0,4.0,-6.0,0.0
z_p,4123,-34.0,-22.0,2080.0,4.0,3.0,-1.0
z_p,4124,-42.0,-29.0,2088.0,0.0,-5.0,-7.0
z_p,4125,-33.0,-29.0,2082.0,-2.0,-3.0,-2.0
z_p,4126,-35.0,-26.0,2078.0,-1.0,-6.0,-1.0
z_p,4127,-27.0,-17.0,2076.0,-1.0,-1.0,-3.0
z_p,4128,-37.0,-29.0,2080.0,-2.0,-7.0,-1.0
z_p,4129,-38.0,-27.0,2074.0,14.0,-6.0,-2.0
z_p,4130,-25.0,-33.0,2072.0,-2.0,-6.0,-5.0
z_p,4131,-44.0,-31.0,2068.0,2.0,-6.0,0.0
z_p,4132,-29.0,-18.0,2075.0,7.0,-1.0,-5.0
z_p,4133,-42.0,-27.0,2078.0,-3.0,-2.0,-5.0
z_p,4134,-38.0,-23.0,2078.0,1.0,-5.0,-3.0
z_p,4135,-37.0,-29.0,2077.0,5.0,1.0,-2.0
z_p,4136,-29.0,-27.0,2066.0,2.0,-9.0,-4.0
z_p,4137,-29.0,-26.0,2075.0,7.0,-5.0,-7.0
z_p,4138,-42.0,-15.0,2080.0,5.0,-4.0,-3.0
z_p,4139,-27.0,-19.0,2080.0,-3.0,-2.0,-4.0
z_p,4140,-38.0,-24.0,2070.0,3.0,-2.0,3.0
z_p,4141,-41.0,-33.0,2078.0,4.0,-4.0,-3.0
z_p,4142,-35.0,-19.0,2077.0,3.0,-10.0,-6.0
z_p,4143,-38.0,-21.0,2079.0,2.0,-4.0,-7.0
z_p,4144,-41.0,-16.0,2074.0,7.0,-9.0,-3.0
z_p,4145,-41.0,-14.0,2073.0,6.0,-3.0,-4.0
z_p,4146,-37.0,-14.0,2095.0,2.0,-6.0,-5.0
z_p,4147,-38.0,-27.0,2087.0,6.0,-8.0,-3.0
z_p,4148,-38.0,-20.0,2080.0,4.0,-8.0,-6.0
z_p,4149,-35.0,-33.0,2071.0,0.0,-2.0,-5.0
z_p,4150,-30.0,-16.0,2071.0,1.0,-8.0,-7.0
z_p,4151,-38.0,-16.0,2067.0,-1.0,-9.0,-1.0
z_p,4152,-23.0,-30.0,2075.0,3.0,-6.0,-5.0
z_p,4153,-26.0,-17.0,2079.0,4.0,-6.0,0.0
z_p,4154,-32.0,-23.0,2080.0,1.0,-5.0,-2.0
z_p,4155,-43.0,-12.0,2068.0,4.0,-5.0,-1.0
z_p,4156,-31.0,-20.0,2081.0,0.0,-3.0,-3.0
z_p,4157,-32.0,-27.0,2082.0,3.0,-5.0,-6.0
z_p,4158,-32.0,-40.0,2066.0,2.0,-8.0,-8.0
z_p,4159,-28.0,-28.0,2074.0,4.0,-4.0,-5.0
z_p,4160,-40.0,-25.0,2073.0,2.0,-3.0,-3.0
z_p,4161,-38.0,-26.0,2084.0,1.0,-6.0,-3.0
z_p,4162,-39.0,-31.0,2079.0,1.0,-2.0,1.0
z_p,4163,-40.0,-22.0,2079.0,6.0,-5.0,-6.0
z_p,4164,-29.0,-33.0,2071.0,3.0,-2.0,-5.0
z_p,4165,-29.0,-33.0,2081.0,2.0,-3.0,-4.0
z_p,4166,-38.0,-17.0,2071.0,-2.0,-2.0,-9.0
z_p,4167,-29.0,-18.0,2062.0,2.0,-8.0,-5.0
z_p,4168,-37.0,-9.0,2092.0,1.0,-8.0,-7.0
z_p,4169,-37.0,-29.0,2076.0,1.0,-7.0,-3.0
z_p,4170,-41.0,-32.0,2078.0,-3.0,-5.0,-5.0
z_p,4171,-41.0,-33.0,2085.0,-5.0,-6.0,-1.0
z_p,4172,-42.0,-21.0,2076.0,3.0,-7.0,-3.0
z_p,4173,-34.0,-24.0,2090.0,5.0,0.0,-8.0
z_p,4174,-34.0,-29.0,2076.0,-2.0,0.0,-3.0
z_p,4175,-40.0,-23.0,2086.0,2.0,-3.0,-8.0
z_p,4176,-34.0,-28.0,2090.0,5.0,-4.0,-4.0
z_p,4177,-33.0,-26.0,2085.0,2.0,-5.0,-4.0
z_p,4178,-38.0,-18.0,2078.0,2.0,-1.0,-4.0
z_p,4179,-31.0,-29.0,2092.0,7.0,-2.0,-5.0
z_p,4180,-37.0,-28.0,2070.0,-1.0,-2.0,-3.0
z_p,4181,-29.0,-16.0,2077.0,2.0,-4.0,-1.0
z_p,4182,-37.0,-17.0,2082.0,7.0,-8.0,-8.0
z_p,4183,-36.0,-27.0,2083.0,-1.0,-3.0,-6.0
z_p,4184,-50.0,-20.0,2072.0,0.0,-2.0,-4.0
z_p,4185,-50.0,-19.0,2075.0,1.0,-2.0,-6.0
z_p,4186,-30.0,-12.0,2076.0,5.0,0.0,-2.0
z_p,4187,-40.0,-19.0,2077.0,3.0,-4.0,-4.0
z_p,4188,-33.0,-17.0,2078.0,0.0,2.0,2.0
z_p,4189,-42.0,-22.0,2091.0,-1.0,-6.0,-2.0
z_p,4190,-31.0,-26.0,2082.0,2.0,-5.0,-4.0
z_p,4191,-30.0,-24.0,2079.0,4.0,-5.0,-6.0
z_p,4192,-40.0,-20.0,2073.0,5.0,-4.0,-3.0
z_p,4193,-34.0,-22.0,2076.0,-5.0,-10.0,-6.0
z_p,4194,-32.0,-24.0,2081.0,4.0,-2.0,-3.0
z_p,4195,-27.0,-40.0,2079.0,1.0,-4.0,-3.0
z_p,4196,-34.0,-24.0,2076.0,0.0,-2.0,-6.0
z_p,4197,-44.0,-18.0,2079.0,-1.0,-4.0,-6.0
z_p,4198,-32.0,-21.0,2066.0,9.0,-5.0,-6.0
z_p,4199,-38.0,-28.0,2073.0,0.0,-8.0,-8.0
z_p,4200,-39.0,-30.0,2074.0,8.0,-5.0,-2.0
z_p,4201,-33.0,-21.0,2081.0,0.0,-3.0,-3.0
z_p,4202,-40.0,-18.0,2077.0,4.0,-4.0,-7.0
z_p,4203,-39.0,-26.0,2076.0,-5.0,-7.0,-5.0
z_p,4204,-33.0,-12.0,2089.0,3.0,-8.0,-6.0
z_p,4205,-37.0,-21.0,2061.0,5.0,-8.0,-4.0
z_p,4206,-29.0,-9.0,2070.0,3.0,-5.0,-5.0
z_p,4207,-37.0,-27.0,2075.0,2.0,-5.0,-6.0
z_p,4208,-44.0,-28.0,2082.0,5.0,-2.0,-7.0
z_p,4209,-34.0,-32.0,2073.0,4.0,-6.0,-2.0
z_p,4210,-29.0,-20.0,2074.0,7.0,-7.0,-6.0
z_p,4211,-23.0,-31.0,2070.0,1.0,-2.0,-2.0
z_p,4212,-42.0,-24.0,2073.0,-4.0,0.0,-3.0
z_p,4213,-34.0,-28.0,2074.0,-1.0,-5.0,-3.0
z_p,4214,-49.0,-24.0,2084.0,3.0,-2.0,-6.0
z_p,4215,-32.0,-21.0,2083.0,2.0,-4.0,-7.0
z_p,4216,-32.0,-28.0,2077.0,0.0,-3.0,-3.0
z_p,4217,-35.0,-32.0,2088.0,4.0,-5.0,-2.0
z_p,4218,-34.0,-13.0,2076.0,10.0,-1.0,-5.0
z_p,4219,-44.0,-23.0,2081.0,9.0,-2.0,-1.0
z_p,4220,-33.0,-16.0,2081.0,5.0,-9.0,-5.0
z_p,4221,-35.0,-21.0,2076.0,1.0,-7.0,2.0
z_p,4222,-43.0,-17.0,2074.0,4.0,-4.0,-5.0
z_p,4223,-49.0,-23.0,2082.0,-2.0,-1.0,0.0
z_p,4224,-38.0,-27.0,2063.0,0.0,-1.0,-3.0
z_p,4225,-36.0,-22.0,2079.0,8.0,1.0,-5.0
z_p,4226,-29.0,-31.0,2076.0,6.0,1.0,-3.0
z_p,4227,-34.0,-29.0,2078.0,-1.0,-6.0,-1.0
z_p,4228,-42.0,-22.0,2064.0,6.0,-5.0,-4.0
z_p,4229,-18.0,-43.0,2090.0,2.0,-7.0,-1.0
z_p,4230,-30.0,-30.0,2066.0,6.0,-5.0,-3.0
z_p,4231,-38.0,-27.0,2069.0,6.0,-7.0,-6.0
z_p,4232,-39.0,-22.0,2071.0,-3.0,-7.0,-4.0
z_p,4233,-34.0,-28.0,2075.0,4.0,-3.0,-6.0
z_p,4234,-34.0,-31.0,2085.0,-3.0,-10.0,-2.0
z_p,4235,-27.0,-23.0,2069.0,5.0,-7.0,-2.0
z_p,4236,-27.0,-33.0,2073.0,3.0,-4.0,-7.0
z_p,4237,-36.0,-22.0,2067.0,1.0,-10.0,-6.0
z_p,4238,-50.0,-20.0,2081.0,2.0,-5.0,-6.0
z_p,4239,-39.0,-22.0,2084.0,5.0,-4.0,-1.0
z_p,4240,-22.0,-27.0,2084.0,8.0,-7.0,-4.0
z_p,4241,-33.0,-20.0,2076.0,6.0,-5.0,1.0
z_p,4242,-34.0,-21.0,2080.0,4.0,2.0,-7.0
z_p,4243,-25.0,-20.0,2077.0,0.0,0.0,-2.0
z_p,4244,-33.0,-25.0,2076.0,-3.0,-6.0,-1.0
z_p,4245,-34.0,-31.0,2080.0,3.0,-2.0,-4.0
z_p,4246,-45.0,-35.0,2078.0,1.0,-1.0,-4.0
z_p,4247,-40.0,-33.0,2076.0,0.0,-9.0,-4.0
z_p,4248,-36.0,-15.0,2072.0,-5.0,-3.0,-5.0
z_p,4249,-44.0,-23.0,2084.0,3.0,-6.0,-6.0
z_p,4250,-34.0,-36.0,2080.0,-2.0,-8.0,0.0
z_p,4251,-43.0,-32.0,2086.0,-2.0,-3.0,-1.0
z_p,4252,-35.0,-25.0,2078.0,2.0,-7.0,-3.0
z_p,4253,-38.0,-29.0,2057.0,3.0,-3.0,-5.0
z_p,4254,-27.0,-39.0,2076.0,8.0,-3.0,-5.0
z_p,4255,-38.0,-33.0,2080.0,1.0,-1.0,-2.0
z_p,4256,-29.0,-31.0,2079.0,-1.0,-3.0,-1.0
z_p,4257,-34.0,-17.0,2075.0,3.0,-1.0,2.0
z_p,4258,-37.0,-19.0,2087.0,-2.0,-5.0,-1.0
z_p,4259,-41.0,-22.0,2078.0,7.0,-10.0,-12.0
z_p,4260,-45.0,-29.0,2072.0,-1.0,-4.0,-6.0
z_p,4261,-41.0,-28.0,2085.0,1.0,-5.0,-5.0
z_p,4262,-38.0,-22.0,2076.0,0.0,1.0,-1.0
z_p,4263,-38.0,-20.0,2079.0,-2.0,-6.0,-6.0
z_p,4264,-38.0,-27.0,2060.0,0.0,-1.0,-4.0
z_p,4265,-35.0,-23.0,2071.0,3.0,-4.0,-1.0
z_p,4266,-15.0,-25.0,2074.0,11.0,-10.0,-6.0
z_p,4267,-35.0,-26.0,2074.0,5.0,-6.0,-4.0
z_p,4268,-35.0,-33.0,2068.0,2.0,-8.0,-8.0
z_p,4269,-26.0,-34.0,2067.0,1.0,-3.0,-4.0
z_p,4270,-32.0,-22.0,2075.0,9.0,-7.0,-2.0
z_p,4271,-31.0,-36.0,2069.0,7.0,1.0,-7.0
z_p,4272,-23.0,-21.0,2084.0,-3.0,-2.0,-2.0
z_p,4273,-43.0,-35.0,2079.0,4.0,-4.0,-5.0
z_p,4274,-29.0,-32.0,2076.0,-3.0,-3.0,-8.0
z_p,4275,-42.0,-30.0,2074.0,6.0,0.0,-2.0
z_p,4276,-32.0,-27.0,2067.0,0.0,-5.0,-4.0
z_p,4277,-31.0,-32.0,2079.0,0.0,-2.0,-2.0
z_p,4278,-35.0,-22.0,2076.0,-1.0,-4.0,-5.0
z_p,4279,-30.0,-26.0,2077.0,2.0,-4.0,-2.0
z_p,4280,-32.0,-26.0,2078.0,-2.0,4.0,-3.0
z_p,4281,-31.0,-29.0,2070.0,3.0,-8.0,-6.0
z_p,4282,-33.0,-17.0,2072.0,6.0,-9.0,-4.0
z_p,4283,-34.0,-22.0,2076.0,1.0,-10.0,4.0
z_p,4284,-44.0,-23.0,2088.0,2.0,-9.0,-2.0
z_p,4285,-38.0,-26.0,2087.0,5.0,-5.0,1.0
z_p,4286,-34.0,-27.0,2086.0,-4.0,-4.0,-5.0
z_p,4287,-27.0,-26.0,2075.0,2.0,-3.0,-3.0
z_p,4288,-36.0,-26.0,2072.0,4.0,-2.0,-8.0
z_p,4289,-45.0,-16.0,2096.0,7.0,-8.0,-4.0
z_p,4290,-38.0,-26.0,2070.0,6.0,-5.0,-7.0
z_p,4291,-20.0,-27.0,2072.0,-2.0,0.0,-2.0
z_p,4292,-27.0,-20.0,2077.0,3.0,-6.0,-4.0
z_p,4293,-38.0,-19.0,2069.0,-3.0,-3.0,-5.0
z_p,4294,-33.0,-21.0,2066.0,0.0,-6.0,0.0
z_p,4295,-42.0,-26.0,2085.0,3.0,-6.0,-5.0
z_p,4296,-44.0,-25.0,2070.0,2.0,-5.0,-5.0
z_p,4297,-49.0,-26.0,2089.0,5.0,-8.0,-1.0
z_p,4298,-28.0,-34.0,2072.0,4.0,-6.0,0.0
z_p,4299,-46.0,-42.0,2077.0,0.0,-5.0,-2.0
z_p,4300,-45.0,-18.0,2067.0,-1.0,-4.0,-5.0
z_p,4301,-29.0,-17.0,2063.0,4.0,-4.0,-6.0
z_p,4302,-37.0,-31.0,2083.0,4.0,-4.0,-7.0
z_p,4303,-39.0,-26.0,2078.0,1.0,-8.0,-3.0
z_p,4304,-46.0,-30.0,2071.0,3.0,-6.0,-4.0
z_p,4305,-35.0,-36.0,2097.0,3.0,-5.0,-4.0
z_p,4306,-41.0,-21.0,2076.0,5.0,-5.0,-7.0
z_p,4307,-34.0,-17.0,2080.0,-1.0,-3.0,-5.0
z_p,4308,-35.0,-18.0,2070.0,8.0,0.0,-8.0
z_p,4309,-43.0,-30.0,2071.0,-2.0,-6.0,-4.0
z_p,4310,-32.0,-26.0,2079.0,3.0,0.0,-5.0
z_p,4311,-24.0,-32.0,2078.0,2.0,-6.0,-4.0
z_p,4312,-30.0,-23.0,2067.0,1.0,-6.0,-5.0
z_p,4313,-17.0,-28.0,2075.0,-3.0,-9.0,0.0
z_p,4314,-36.0,-15.0,2077.0,5.0,-3.0,-2.0
z_p,4315,-37.0,-23.0,2079.0,7.0,-9.0,-1.0
z_p,4316,-26.0,-28.0,2070.0,1.0,-3.0,-5.0
z_p,4317,-39.0,-32.0,2078.0,1.0,-1.0,-3.0
z_p,4318,-31.0,-26.0,2079.0,3.0,-5.0,-2.0
z_p,4319,-38.0,-31.0,2067.0,2.0,-9.0,-10.0
z_p,4320,-33.0,-25.0,2080.0,-4.0,-10.0,-3.0
z_p,4321,-26.0,-19.0,2075.0,-2.0,-10.0,-4.0
z_p,4322,-44.0,-28.0,2078.0,1.0,-5.0,-3.0
z_p,4323,-40.0,-15.0,2065.0,-2.0,-3.0,-6.0
z_p,4324,-32.0,-20.0,2087.0,2.0,-4.0,-6.0
z_p,4325,-42.0,-23.0,2072.0,-1.0,-10.0,-4.0
z_p,4326,-30.0,-19.0,2073.0,3.0,-8.0,-5.0
z_p,4327,-30.0,-34.0,2074.0,-3.0,-2.0,-4.0
z_p,4328,-41.0,-13.0,2067.0,1.0,-5.0,-7.0
z_p,4329,-34.0,-24.0,2075.0,9.0,-4.0,0.0
z_p,4330,-32.0,-22.0,2080.0,5.0,-3.0,-1.0
z_p,4331,-51.0,-17.0,2074.0,0.0,-5.0,-3.0
z_p,4332,-24.0,-25.0,2084.0,4.0,-11.0,-1.0
z_p,4333,-29.0,-28.0,2078.0,1.0,-6.0,-5.0
z_p,4334,-34.0,-20.0,2066.0,-3.0,-10.0,-7.0
z_p,4335,-46.0,-30.0,2079.0,0.0,-6.0,-2.0
z_p,4336,-46.0,-20.0,2087.0,4.0,-3.0,-4.0
z_p,4337,-34.0,-24.0,2078.0,1.0,-5.0,-6.0
z_p,4338,-34.0,-29.0,2054.0,0.0,-5.0,-2.0
